"tree_id","lambda","rho_seqdef","rho_priority","top10_seqdef","top10_priority","top1_is_target"
89,25,0.746552037929443,0.92158092832586,4,7,TRUE
100,1,0.95274924193114,0.941949877511569,5,8,TRUE
100,1.5,0.968787716557255,0.972291348411528,5,8,TRUE
100,2,0.987395240928503,0.989968126400294,5,9,TRUE
100,2.5,0.998598247914651,0.999218888792391,8,10,TRUE
100,3,0.965638740727773,0.981037026760821,4,10,TRUE
100,3.5,0.916399735829053,0.959826374899238,4,5,TRUE
100,4,0.870617386495736,0.943666899628139,4,5,TRUE
100,4.5,0.835991924327464,0.932223848337852,4,4,TRUE
100,5,0.811071528718577,0.920324414728077,4,4,TRUE
100,5.5,0.787272161466119,0.911222318303923,4,4,TRUE
100,6,0.763111233961886,0.893535615155796,4,4,TRUE
100,6.5,0.747777735600053,0.888117831514829,2,4,TRUE
100,7,0.736176267324207,0.881712525746982,2,4,TRUE
100,7.5,0.725547976532353,0.877612440366353,2,4,TRUE
100,8,0.71150411498239,0.876270825485359,2,4,TRUE
100,8.5,0.689235152808979,0.86852526503463,2,4,TRUE
100,9,0.678251749055117,0.865618103631651,2,4,TRUE
100,9.5,0.671446392500072,0.864625839311999,2,4,TRUE
100,10,0.664043778610423,0.862318447387543,2,4,TRUE
100,10.5,0.657716947595591,0.860623108439657,2,4,TRUE
100,11,0.657189254718736,0.861482252145804,2,4,TRUE
100,11.5,0.655140750285274,0.860948704604666,2,4,TRUE
100,12,0.651579803184518,0.859781315391374,2,4,TRUE
100,12.5,0.648201136723099,0.859062706473611,2,4,TRUE
100,13,0.641809247592564,0.855893057937087,2,4,TRUE
100,13.5,0.640150053004618,0.855085250703134,2,4,TRUE
100,14,0.635280968146324,0.854176865997148,2,4,TRUE
100,14.5,0.63382991968017,0.853664247176121,2,4,TRUE
100,15,0.631796323399411,0.853242029403745,2,4,TRUE
100,15.5,0.630346341757271,0.853005112596827,2,4,TRUE
100,16,0.629649847587526,0.852905779839668,2,4,TRUE
100,16.5,0.62805041978159,0.851997962294311,2,4,TRUE
100,17,0.627548491676334,0.851898258798147,2,4,TRUE
100,17.5,0.628194970906217,0.852211297777789,2,4,TRUE
100,18,0.624209085820185,0.851859908419281,2,4,TRUE
100,18.5,0.623721200759369,0.85173367204105,2,4,TRUE
100,19,0.621747734641236,0.851240622059299,2,4,TRUE
100,19.5,0.620865733547948,0.850900804499518,2,4,TRUE
100,20,0.619793056090065,0.850499739488359,2,4,TRUE
100,20.5,0.618971349293068,0.850267160116104,2,4,TRUE
100,21,0.618728919468068,0.850210550397447,2,4,TRUE
100,21.5,0.618346047986586,0.850072691615976,2,4,TRUE
100,22,0.617006321348335,0.850051158399693,2,4,TRUE
100,22.5,0.615936732830372,0.849889920521277,2,4,TRUE
100,23,0.616252630876138,0.8499198540746,2,4,TRUE
100,23.5,0.614958457716712,0.849758761677758,2,4,TRUE
100,24,0.614763552239779,0.849663271857776,2,4,TRUE
100,24.5,0.614153810887384,0.849583121235817,2,4,TRUE
100,25,0.614196405224125,0.849645979758379,2,4,TRUE
